review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1TUN3ED4JEF9H,3,31,36,N,N
R3N73S4ZDAJBYI,1,22,24,N,N
R2BF2FZ7QXKZGB,4,47,54,N,N
R109IX3W2YUFAE,5,82,88,N,Y
R18HPTAJEXEYGX,2,22,37,N,Y
R2UDEAVPIPHZMF,5,83,89,N,N
RMKWXD1D4TEF4,4,29,30,N,Y
R3LMY1FJOLQLWQ,4,21,23,N,Y
RQOS0MQ26FKK1,1,24,25,N,N
RFIHT9QGEQ99F,5,24,24,N,Y
RAG19KBMEE0LU,5,40,41,N,Y
R32GBMMIWFTJBM,3,40,41,N,Y
R3UKMQTTMZYR56,5,29,30,N,N
RXNEJ264AOWUA,5,25,25,N,N
R3EUGE4ZZ5B0FM,5,84,92,N,N
RM3V01ETKLJVV,2,38,44,N,N
R1J7BCRC02EGSV,3,82,85,Y,N
RJ5CQ8VSI7474,5,23,25,N,Y
R2F0COE8QD8K1E,5,33,34,N,N
R1OGP3513IJ0Z,5,21,21,N,N
R32X751GRH1ZJT,1,248,303,N,Y
R1GDZ84JP6NHJ4,1,25,46,N,Y
RJC7TR3MDMK26,5,86,87,N,N
RPYLXU607RS0C,5,50,52,N,Y
R1F5PQT4PHVE3G,5,25,26,N,N
RUJBTJ9U84LJ,4,194,200,N,N
R68BTFGL4NO4Q,4,22,23,N,N
R1C0FTZM0ELPVO,5,40,44,N,N
R1RZNTZW8W3PGX,1,25,28,N,N
R3F8X1974Z95YD,5,31,32,N,N
R3UN2MQCV23TT5,5,53,56,N,Y
R3J9JFFLR0BTQO,4,21,22,N,Y
R3L6OGCY6DN7SJ,4,22,24,N,Y
R2ZTFWE0AR77NR,1,48,49,N,N
R2VW50FJNNMGAF,5,48,50,N,N
R35QH3TGWQ75B9,5,23,23,N,N
RZDOB4T5CD48N,5,20,21,N,N
R2C8SPX3523TJF,5,34,35,N,N
R1YP5RYTXNYPK3,2,20,20,N,Y
R1XHQ6XX4JCG4K,4,27,29,N,N
R1KQ8OTOH02NPV,3,29,29,N,Y
RK32M5DRXYSSG,5,20,20,N,Y
R1S86XJTQH2O76,5,24,25,N,Y
R1LD5LH2VSQ1B1,1,22,24,N,N
R3ND73GNST1U6B,5,44,46,N,N
R2FC9KHH72KHC8,1,70,75,N,N
RA6FYQW31K0D9,5,26,26,N,Y
R1DF3TV4DC1V9J,5,43,44,N,N
R9B25RCRGXXAO,2,48,61,N,N
RV2LEH0ES6HRS,4,20,20,N,N
R2IMDRAYN6HSC6,1,51,53,N,N
R3OFGKN3RRRPK8,5,38,46,N,N
R2QSXENCDJI9U1,4,38,40,N,N
R2ZGFOGRHQOFU5,5,33,35,N,Y
R2W7BYVEB88A0A,5,26,27,N,Y
R1X1BAW2VPJ72J,5,31,32,N,Y
R1BIYTFKIELBWC,1,39,43,N,N
RUDLJFS469BHK,5,39,39,N,Y
R28ASHD0GM4YFC,5,22,24,N,Y
RIMVHNB7C6OG6,5,31,32,N,N
R1T0IO3YWH1JXO,3,53,60,N,Y
R1W2GSAWPA0KU7,4,45,47,N,N
R2ZS6XQ7DMCY64,4,49,58,N,Y
RW3WNDSK9XIP5,5,25,56,N,Y
R1NW557DPO1SGQ,3,49,53,N,Y
R3VY9UZC9W2KFT,3,25,26,N,Y
R1DEJ2EX7QODKZ,1,23,26,N,Y
R1U26FKO6EKLXT,5,77,78,N,Y
R2OQWJGCVFOUGY,1,26,53,N,N
R39XJ6I6UOZXAO,5,33,33,N,Y
RVASURW085UX7,4,35,36,N,Y
R2BR4VSMAQ2CDR,5,32,34,N,Y
R3GG3IBFXXPUUZ,3,28,28,N,N
R1SPTSW9TUIGUQ,5,35,49,N,N
R2OE7QSV4G1M63,5,25,31,N,Y
R19ZAURV0L4TWM,5,57,60,N,N
R314ZRK15E8S15,5,24,24,N,N
R2AXU2XWTI2W1F,5,21,21,N,N
R23MCUISDSSNHS,4,25,26,N,Y
RT9IW49S1V1IR,4,59,64,N,Y
R1VIO1UG0V8JRR,1,147,169,N,N
R1MR7TGFO84H5J,5,21,21,N,N
RQQW6D470I7VN,5,59,60,N,N
RE8IGWL0T4QJ6,5,296,297,N,N
R1VAVK4LRFJEEV,4,93,104,N,N
R3724J4DT4BXFW,5,29,30,N,Y
R3O468DPODVE42,5,661,685,N,N
R39IYO88OESP2K,5,42,42,N,N
R1NQX55PTY9OBI,5,135,137,N,N
R2T280OM8W8Y3N,5,94,104,N,Y
R19HKHBTFTFOAI,2,26,29,N,Y
R2BYQRHU7YNXUE,1,22,24,N,N
R30V62O3IIGXNP,5,52,52,N,N
RVEA0JNEQK6F1,2,82,106,N,N
R36T25AX7UDG0J,5,68,71,N,Y
R5DFMMZP3I91Y,4,85,92,N,Y
R2BZKOCYDOKCEO,4,26,27,N,Y
R3FHS75OAHRS6Y,5,27,32,N,N
R23ZK88816AEKD,5,57,60,N,Y
R12YGQMBFZC1K8,5,82,86,N,Y
RLHRG2HHXGGWV,5,35,42,N,Y
R1YRVHEAQ98KMN,5,22,22,N,Y
R2F4FEOIQ3GKZS,3,27,27,N,N
R1FF0ER7WCHN6C,5,21,22,N,Y
R2C669O11ZKUN3,5,25,25,N,Y
R1WEJKUX9E7HWP,5,20,23,N,N
R2SVFD6YF8VMU,5,34,37,N,N
R1EQS7HV9MNN2N,1,85,93,N,N
R2YH9H87WTWIGD,3,23,25,N,Y
R302E3RS2B2KZH,5,23,23,N,N
R3UFAS4JGK61K3,3,1152,1163,N,Y
R371GTSU6YR0YT,2,39,40,N,N
R3UHCXEUXC1NAS,5,50,50,N,Y
R3DF0Y04ZOB6KO,4,38,41,N,N
RPWJSAW7KYHNT,2,26,39,N,N
R25MIYNK08KAQ4,5,88,89,N,N
R123ZQTDR9VOB3,5,33,33,N,N
ROPSUJ5GQHL4G,5,42,43,N,Y
R2DGX9G6TZ34MR,3,48,51,N,N
R347A9AKRHLX5V,2,37,39,N,N
R2YWMMR1TT9O7S,5,20,23,N,N
R3A1PEY8UMA59S,1,22,61,N,N
R1G0ZIMV3V7FOB,5,49,66,N,N
R2FE8Q809CJBKR,5,37,37,N,N
R2WP9LXD3M34G0,3,1810,2043,N,Y
R3K0ZU4OBENINM,5,37,41,N,Y
ROY3687X54KXR,4,37,41,N,Y
R1C30T53FYSUMJ,5,22,25,N,Y
R3NR7Q5M8CSCKW,4,29,31,N,N
R24H6QW3NK5WJ9,5,41,41,N,Y
R3FWUSVACL5ICC,5,22,24,N,Y
RQ42WUNX5RP38,4,39,44,N,Y
R1AAKUHWWMFHNQ,1,63,68,N,N
R3JRMGQ0M8T4C3,5,427,436,N,Y
RBF42EBZALAK9,2,247,267,N,N
R22GO7RAVE87HJ,4,22,22,N,N
R1DAGZIZSZKCHA,5,27,29,N,N
R3IQWJIS00I2YJ,1,75,80,N,N
R3Q9KJZL4CVBY6,5,787,807,N,Y
R2H5VCWV6SXFLP,5,23,25,N,N
R14HXABAMULB92,1,21,23,N,N
R2VHGSG9DX3Y5P,1,38,40,N,N
RENB2QL3AS4OD,4,23,26,N,Y
R3PK1PP6G95FIE,5,21,22,N,Y
RE2BI8U5GFWR1,1,52,61,N,N
R33T2U6C6J106B,4,20,22,N,N
R2HP4WQDS80Y2E,4,26,28,N,N
R3V1UVGQBZIKZD,5,47,48,N,Y
R23QMDB8EXDIO2,1,31,41,N,N
R5ZE4MES6KG30,3,25,27,N,N
RTLGFVR05UO6K,5,48,49,N,N
R3D1MNF570QWSG,2,72,86,N,Y
R3B30NGP6I5IG3,5,22,22,N,Y
R2O4YGLEGVHXNC,4,27,30,N,Y
R2VFUO0L7XQUO,5,37,39,N,N
R1RX4JO9LVJ17S,5,34,36,N,N
R3R5TILBSOYRYY,1,31,31,N,N
R1035E4JE1WY1R,5,42,48,N,N
R2D8HW8UZIGL9L,5,2861,2928,N,Y
R3NPMCHV3T206D,4,94,97,N,N
R3HNF7MQFIGQ25,5,196,204,N,N
R3TMV9CVVYAP9X,1,58,70,N,N
R3R5U56XA4VQYN,5,29,30,N,N
R1R0KCBD4AM6M,4,29,30,N,Y
R1U0417AGO0BOW,4,23,27,N,Y
R359R25MQACJXN,5,32,32,N,N
R133M0E4NROPW3,5,21,21,N,N
R1T9VZ8L0FNFP8,3,20,24,N,Y
R21QZ4NYO077C9,5,37,37,N,Y
R7GTXM6JVUUJ1,5,24,27,N,N
R2J2CMJC6Y01ZE,5,21,24,N,Y
R2SMYKTEKKC3SR,1,27,31,N,N
R36F5INRGF7CYI,3,24,27,N,N
R3OAG6VQ6K2VWN,5,34,40,N,N
RPK54URT7CI4W,5,54,61,N,N
R7USPQXODL4IB,5,29,30,N,N
R51I53HIRT157,5,33,36,N,N
R3EB6YI1T440Q0,5,56,59,N,N
RWY1609ZTXJ4E,1,29,30,N,N
R2CTRLQQ2RAMNA,2,25,26,N,N
R2X4J7SDDH7XFU,4,20,21,N,N
RIHWC5V8ADWN0,5,31,31,N,Y
R3UXVAK3P1BOPK,1,42,44,N,N
R1WES625UF58FR,3,38,53,N,N
R2CB9G5UI5CIS9,1,25,29,N,N
R26F7UFI3J2U51,1,70,80,N,N
R3T56CEZHM56T6,4,34,34,N,N
R36BFYGX4GHNX4,5,44,47,N,Y
R85NM0MAVTNVT,3,56,76,N,N
R2EG2ZW7UEBGQO,4,37,41,N,N
RDS5J7Q1H779,1,36,45,N,Y
R3GAQB5EW8AFBS,5,393,405,N,N
RJMXX50NYZZAE,5,30,32,N,N
R50QTP0UIT09Q,1,51,56,N,N
R25VEO705YVY8O,5,1011,1039,N,N
R3CEKT0KF8OQ1D,1,100,113,N,N
R3LLO84Y0JJAKH,3,29,29,N,N
R35T1R1A3T5A9V,5,22,22,N,N
RHOYXM62UFWKU,3,75,95,N,Y
R30W1U6UGMEFCH,2,32,34,N,N
R3E6881SCII6VR,5,34,41,N,Y
RMSWEBBQ0AZZA,5,35,35,N,N
R2694778GCZ7FD,3,49,62,N,N
R13G669RGPPTR3,4,29,30,N,N
R2O11BHQP5DCTF,4,132,139,N,N
R1HCA5L7EAFALS,5,48,49,N,N
R3LT40F6B4PJ16,5,111,117,N,Y
R23143I9ZC5ZQN,3,42,47,N,N
R2ZJPRR837F56L,4,23,28,N,Y
R7OSG6MLOP94G,1,34,36,N,N
R1LBYREWBEFD5N,5,53,58,N,Y
RUVS7QSQ5CA6Y,1,235,280,N,N
R17785HZVBSIYQ,1,70,76,N,N
RUPJA1WPBQQMK,1,56,69,N,N
R2LJFPW6T9PK60,2,232,257,N,N
RERKLE56TC04I,5,63,65,N,N
R29SCO07KR2Z62,1,22,31,N,N
RA0E3J5Q3ZIT5,4,53,62,N,N
RI2VVBT9IE12U,2,49,57,N,N
RDQ7YGRWEJ5KD,3,21,22,N,Y
R2A8RPIEACXYMZ,5,37,41,N,N
RY10N0DNF32ZL,5,30,30,N,Y
RF7EFDEJE9811,3,158,166,Y,N
R3PJU4PDMZ3E45,5,23,23,N,N
R2XAM4435JOHW3,5,35,37,N,Y
RZVED9AOSOKFM,5,95,99,N,Y
R22MTAPG8SQ9AD,3,47,49,N,N
R3EXBJU5K2IJQA,2,53,60,N,N
R2BMPZ6NT4TNQC,2,24,28,Y,N
R2Z5N54IETUWJX,5,53,56,N,N
R24TWN6DG59TJU,1,133,144,N,Y
R30803ZE5936WV,4,614,620,N,N
R2MNH1J7CKOSHL,4,109,117,N,Y
R1NP9QD7RCC237,5,23,24,N,Y
R1DAG147QMWOYC,5,2015,2048,N,N
R1UCVD3QHQ32SV,5,331,336,N,N
R2KQE1TY46G37T,3,41,41,N,N
R2L522L9ZKVSA1,4,142,147,N,N
R30IKEF2QA5APB,5,20,21,N,Y
R1SQHH6YJIMPE6,1,20,22,N,N
R1203854DAFB4X,5,28,32,N,Y
R3CCQDPDL5307T,1,29,37,N,Y
R316E65ECCIRTS,5,108,122,N,Y
R3317OI8921WTG,5,26,26,N,N
RJ7KX2S2FDWNG,3,23,25,N,N
R3NWO51EEU8BCA,5,31,33,N,N
R1N40J485NSZV8,5,21,23,N,N
R2E09DPUM39V45,5,29,32,N,Y
RTI4FRFIYMXJG,3,84,93,N,N
R1K5OYCKVE1Z8J,5,140,149,N,N
R12C4LGPAXHQV7,2,49,73,N,N
RS23ZOP9O3WVK,5,47,49,N,N
R3DUUUCDS82GSZ,1,28,45,N,N
R2YBGLUFTFJ6OY,5,22,23,N,Y
R1QYTHJ8FPNFU8,5,26,28,N,Y
R1EWK530DTG9YV,5,114,121,N,Y
R2BQ4OMXIP0M0Y,5,66,76,N,N
R10W2SMTM71HCP,5,47,48,N,Y
R3RCM9NI0KF8DA,5,69,70,N,Y
R3A0NM2MQS8MCO,5,80,87,N,N
RLM34IG8Q7VW8,1,86,94,N,N
R1XUX984H3JY46,5,45,49,N,N
R2XV62UUARI6VQ,1,31,33,N,N
R2USKW0LV6R6RC,5,22,22,N,Y
R1SFR65U7CMTMB,5,35,37,N,Y
R3D5YKDSSCTT2L,4,79,84,Y,N
R260F1QSVHWL9O,5,61,62,N,N
R35KYC16E5D164,2,24,28,N,Y
RQHOYA2DBWORZ,5,40,44,N,Y
RA93MHKA6DDOL,1,26,30,N,N
ROTWA3NKLUXQT,5,31,31,N,N
R2VWZVYBL9LZ6A,2,88,103,N,N
RFDPN3FW5B1O5,1,22,24,N,N
RLCX4IXESZ8N8,5,24,24,N,Y
R26SO97X3ZY68F,5,101,107,N,N
RHUMI5HIS479I,5,59,61,N,Y
R1D02DVLTWF1AC,5,44,45,N,N
R2675EZW4BWWFM,1,37,46,N,N
R11YIMWVG6UCWX,5,40,41,N,Y
R1I2K7MJLPCCC5,5,115,115,N,N
R3IL9B8C71EPI7,3,22,27,N,N
R3EQ1P4N1C1MBM,4,33,34,N,N
R84RXK7ORLYOU,5,275,294,N,N
R2OG8F5B8J133Q,5,42,45,N,N
RPCI2F7K89GCX,5,25,26,N,N
R1W2DND7CK9B1H,5,158,163,N,N
R3UQCGR4Y16981,5,32,35,N,N
R4BNYZ5AG4VO,4,26,26,N,N
RR8MN4305DJXQ,1,51,53,N,Y
RM7JJXM7TJXWX,1,114,132,N,N
R2V6PVPTMHONM6,2,20,20,N,N
RJUK5U9BTEFNJ,5,56,56,N,N
R2MJEAPDZ1IW00,5,425,444,N,N
R3J481ZPT2UGG5,3,135,139,N,N
R267U8XFP71C38,5,31,31,N,N
R1THBGAJZC0G86,4,31,35,N,N
R3TH1RZI17GQ5R,5,21,23,N,N
RLVHV2W5T4MFC,1,22,24,N,N
R1LBLOZMZRRF8Z,1,42,51,N,N
R2Q7M7V73NBK7G,5,35,41,N,N
RV3V67ML3JWFF,2,21,21,N,Y
R10WYO7B78HVDI,2,56,75,N,Y
R20YJI9Y53FHBW,5,27,29,N,Y
R2GLIDUR9AECS7,1,134,155,N,N
R1UYCHHXEOVGTG,5,1361,1440,Y,Y
RI1C9WD3XYUSC,5,73,80,N,N
R2L0HK0IIMW2NG,5,79,87,N,N
R2C57NXD0HHEFJ,5,117,120,N,Y
R1HP8PDEZ78LD2,5,46,55,N,N
R21COY23A69WQ,5,40,40,N,Y
R2GBSX9GO4Y5GR,5,40,41,N,N
RO049EHAT0JB2,2,22,25,N,Y
R1KCORUIIDEDWT,1,27,32,N,N
R2VZNMRJFWQPO0,5,63,69,N,N
R101XURZKV0LNS,3,38,43,N,N
R1IRPV1B9DFUJC,5,34,35,N,Y
R31J5CCZ8ZWUAM,1,44,55,N,Y
R118O2K5FPZFSE,1,25,54,N,Y
R2QTJALPKPAOKS,4,27,27,N,N
R27O1LXKSRFVV5,5,171,186,Y,N
R2WML2IJSMZSIM,5,28,28,N,Y
R3GVJM06PF62SN,1,22,25,N,N
RU5OGZI6Q1V0K,4,112,117,N,N
R27YVT3T5Y903F,4,165,174,N,N
RSEU1GLWZYKPL,2,204,234,N,N
R1B6K1V5QYS049,5,31,31,N,N
R2JX4IQDV2SFAK,2,32,34,N,Y
RW7ZX2RPE9I36,4,23,25,N,N
R3RDEC97G5EFK5,5,108,109,N,Y
R4SHD99SWWNCN,5,26,28,N,Y
R2ITENBIRSVQMI,5,364,369,N,N
R2ZL6UYCP4L341,5,27,28,N,Y
R3CDVPLYLP75F7,5,45,47,N,Y
R31BEEQHHAOOVL,3,1040,1084,N,Y
RK9O8BK7GVI8P,3,20,22,N,N
R3W1JHJ3D5NK2A,5,283,285,N,Y
R3E9H54ZXY37RA,5,33,39,Y,N
R1XMWF6G3N0PLV,2,63,63,N,N
R35MMDJE25SK99,4,33,35,N,Y
R33SRKR4Z4C2OG,3,30,36,N,N
R2V296UY3KO2UC,4,39,45,Y,N
R2RKPD0LEKGFYX,5,75,97,N,Y
R2YQPLX6ORIQ1S,1,46,46,N,N
R5FAG48CKS4ET,5,29,31,N,Y
R21EVSCOM8KZYU,5,81,89,N,N
R196IQP2ZO8FFP,1,45,58,N,N
R1NBDRQ5BSV809,5,23,23,N,Y
R29H6O8S9A3327,5,23,25,N,Y
R16YTCKL3GQ7JB,5,89,92,N,Y
R1RDJV2THL27GD,4,155,158,N,N
R3B3QOE2J9VCFQ,5,28,29,N,Y
RV4O153HDTV3A,5,42,48,N,N
RWF3ADJKDUGPQ,4,21,24,N,Y
R3Q04A47KLLFO5,5,42,45,N,N
R2G7KOC2131WY0,5,32,34,Y,N
RUJFPU8151EBA,4,23,24,N,N
R13OOKKJHT6AA5,2,51,51,N,N
R2EPVCBTXWJGT4,2,20,23,N,Y
R1W9OUIFNGB67G,5,48,48,N,Y
R2VAQ3YAKJEO9V,5,31,31,N,Y
RSD932XCAE756,2,26,27,N,Y
RS1XTEUV815CE,3,48,66,N,N
R1MEJA25SPWLBI,1,22,25,N,N
R3HPQ4UYV1TKY8,4,83,87,N,Y
R2SDO8BIAFXJBI,5,119,133,N,N
RDD18X2YV76AG,5,160,172,Y,N
R1QFQ9YAD7OJFQ,5,32,34,N,Y
R4OQIK3PMJSGE,4,27,28,N,Y
RQ93I40VM654V,2,167,180,N,N
R2ZGQHJBKDJR3T,4,26,28,N,N
RCWYUZ5J94IOT,5,23,23,N,N
R22V2HDFAGN16J,5,83,86,N,N
R1128INZI79TP6,4,77,81,N,N
RKMT83O0W6D99,5,25,29,N,N
R1IFS09COB5JDG,5,20,23,N,N
R3HDJPASKPYPDK,4,42,46,N,Y
R14622RC2E692W,5,37,37,N,N
R1F00IGCESGB53,1,23,29,N,N
R3HRSCXXG6GKDZ,3,21,24,Y,N
R23OZ2RK6PVK08,5,192,196,N,N
R2VXZG9KVH8HB8,5,24,24,N,N
R1OJJWTR8PWZGR,5,21,22,N,Y
R294GS9USIWPGE,5,21,23,N,Y
R29ZYLCQIJY5OS,5,40,42,N,Y
R1B50WR3AG4FQ5,2,32,35,N,N
R27NYK3KNEUNYN,1,26,40,N,N
R2OMM34CFQ3HM5,5,29,31,N,Y
R3JV31RSX8K66B,5,219,225,N,Y
R9E0BC3KZ4ZFS,5,65,70,N,Y
R21XM55PC4BG9S,4,27,27,N,N
R1ZHJAEHCMS7QO,5,22,23,N,N
R3201Z9YBW68LR,3,30,32,N,Y
R3GC7BADKZ454A,1,32,35,N,N
R292F7PPXIMBZG,5,440,455,N,Y
RLGRRBH9IHBHZ,5,32,33,N,N
R39JOCNIS4H6IX,5,68,75,Y,N
R3KKZ9PAVW3VCO,2,88,107,N,N
R3FSSPB6E0JQCT,5,93,95,N,N
R2685HO78PDPUR,5,109,118,N,Y
R4YL2LXHR80FY,5,1681,1754,Y,N
RT3CJOANGKG87,1,26,29,N,N
R1U3HTTXYB2X2H,5,29,31,N,Y
R387XS74F8UEMT,1,65,73,N,N
R3A8DQ5DKY0Z2X,5,27,30,N,Y
R726VLULVMUT1,1,259,277,N,N
R1SDKEFXXQWR8K,5,46,50,N,N
RORO73FACR9LV,4,23,24,N,N
R1MFMFVWOOIVJ4,1,37,40,N,N
R3BO1LEE3UTI03,5,34,37,N,N
RDHXA2OFSPZQ0,4,33,36,N,Y
R36R84JZW9KW3R,5,105,107,N,Y
RJIS7VHDDMY6W,3,44,46,N,N
R1R49052ZSIX9O,5,21,21,N,Y
R1Q3008Q0JFT19,3,40,42,N,Y
R2AID9IX60T0UU,5,32,32,N,Y
R1NSU1EBWC1GPC,5,31,33,N,Y
RBT1A8LSBWNVN,3,45,55,N,N
R2FWLLEIXURB1S,2,28,36,N,Y
R3HBRU38R6DZ1J,5,35,37,N,Y
R1COUMJR3ZZ049,4,53,57,N,Y
R33E5ZAPQQ3C51,4,259,272,N,N
R3HNY2PXUMOCEI,1,20,27,N,N
R1108S9TTLZHRK,4,109,110,N,Y
R35LRFDFSP93HZ,4,70,74,N,N
R21ZSA6ZG616P5,5,35,35,N,N
R6OOPJ5J4JWBK,4,28,28,N,Y
R3VUCWZL2WFVBZ,5,34,37,N,N
R1OY9ZUJ837SBM,1,20,28,N,N
R1S30EQDR3BX50,1,23,50,N,N
R1TPKFCS3B1HQH,3,113,129,N,Y
R1DQ5JYBKMTBCV,1,20,20,N,Y
R1BEQX632FKFBT,5,91,93,N,N
R1JT8LQBAZS01R,5,21,24,N,Y
R17EQ63E3PL80P,3,32,32,N,Y
R14U0POLJLJKOA,4,53,62,N,Y
R3GVJG1AJYC5TF,3,52,69,N,N
R19JRDHY4UEEAY,4,384,390,N,N
R2DPI5Q1EJ7X3B,5,77,81,N,Y
R3USIKX84HE9XZ,5,26,27,N,Y
R2YU8NSGS2OFEA,5,22,22,N,N
R2N2T20PDI2WZ3,1,20,23,N,N
R204WJ6QCFX4SZ,4,32,34,N,Y
R3Q7MZUAUNK5LP,5,31,31,N,N
R11R39Q4HPBKQD,4,132,140,N,Y
R28L09LT4OK14J,5,46,49,N,Y
R3BTZNKHL8KACJ,4,125,128,N,N
RAM6DOO9D0ZJ,2,31,31,N,Y
RDGFEAK5EQPY1,5,54,56,N,Y
R2L7IVVIN1ADA8,2,21,26,N,Y
R3M7K51YAV1YDK,5,32,33,N,N
R28DVIJW8SLDM7,1,22,36,N,Y
RR2HFWA1KBEUL,5,83,97,N,Y
R1EQ1N0MTEYZKN,5,25,27,N,Y
R1BO6SCQOHJZ4,1,37,39,N,Y
R9WALBAAJYOMM,4,76,80,N,N
R3RF1J1H0U5WJB,3,27,30,N,N
R1AWC4U3JNFPCK,1,77,85,N,N
RPNLUVI60K9NJ,4,65,66,N,Y
R2KJYESEVE69UB,5,22,24,N,N
R1VPA1BI3NVUP3,1,31,34,N,Y
R1COTUK9D9TZPC,5,104,111,N,Y
R247XXH3WX65ZZ,5,22,22,N,Y
R2J25WF8LU8H8Y,5,1940,2020,Y,N
RYDCP40B475PW,2,40,41,N,N
RJPCWDOF80T5E,1,25,28,N,Y
R311IBQXT3ELQP,5,23,28,N,N
R259P18602TK9V,5,107,108,N,N
R2SXZX4DUF0IF5,5,20,22,N,Y
RCYBQ0NXP0MYH,4,24,24,N,N
R2S84RTBDFDMYK,2,126,149,N,Y
R2AS1TIOAHYPMC,5,25,25,N,Y
R3DQZ8PA8WU4TD,5,27,27,N,Y
RXOWWKFCI9F0L,4,35,36,N,N
R2DA5AHSOFG0W5,5,41,45,N,N
R3238GRTZ5H7A6,2,23,32,N,N
RGUKI1LYG49V7,1,23,32,N,N
R5QG5W5OQ5OFL,5,24,24,N,N
RITARAFTEMRZW,3,22,24,N,Y
R1X6F9WD9KIPHS,3,30,36,N,N
R21QCH3WBP2U5J,1,29,43,N,N
R3T07UMOVC70BL,5,30,32,N,N
R3QUY9H3SABUW2,5,36,36,N,N
R1A7WT9Y4TI1N2,5,22,24,N,N
RVNQOMJL3UTLS,1,22,35,N,N
R2TXRJGHH4T1FM,5,20,21,N,Y
RTZQEJFCMIU0N,1,40,44,N,N
R1KMZHT1UGSYPJ,1,35,35,N,N
R2BUO2BQYEESH2,1,81,102,N,N
R4EVNOVHLJ8ML,5,40,44,N,N
R17Y3XPCMPQ9V1,5,31,35,N,N
R342ARG3X6AF2S,5,25,25,N,Y
R3B1TNK7M5M2MS,5,20,23,N,Y
R14QYYNCSEDCNM,5,31,33,N,Y
R2YA8140BT9ESV,4,36,38,N,N
R30QZW7EXJFH52,4,29,31,N,N
R2HXS9B63YS3FF,5,31,32,N,N
RV25CCFK4DGBT,1,42,48,N,N
R3HCVVHXP5QJFX,5,23,24,N,N
R1QHYNCLTZW7XG,5,27,28,N,Y
R78KX5022RQ2S,3,26,69,N,N
R2SSMI2NF2JZM3,2,31,48,N,N
R3ONL1UYZGROEW,4,22,22,N,Y
R3CIM76U0ZC36D,1,37,39,N,N
R21A5K48XFW3BG,5,54,55,N,Y
R2AV3U10HEGECZ,1,27,34,N,N
R3KXUYABB2SYYA,5,41,45,N,Y
R3GH0PJQ065RPV,5,53,55,N,N
R14PUX476HA4OV,5,28,28,N,N
RXN8CNRTC4K7S,1,23,26,N,Y
R1SEMS2GVOR24O,5,34,38,N,Y
R2XR1R89WNNO7B,1,31,39,N,Y
R38Q8GH0M8HWMG,4,37,41,N,Y
R2X48DC9VGWN4G,1,45,55,N,N
R2T0B7K6RAV4F4,4,57,59,N,Y
R3TE5J49QFZ1VM,1,22,23,N,N
R3D3VD86CATU1L,3,21,27,N,N
RIYDBF07YJAA1,1,33,36,N,N
R2SBNT0L3VLXC8,5,32,33,N,Y
RNG0F3FPD7X97,5,28,41,N,N
R2FZJPXV1CY35A,4,31,32,N,Y
R2V5W3HAK8K34J,2,24,25,N,N
RICP864LNVEQQ,1,24,25,N,Y
R2SBIC561FIZOT,1,64,72,N,N
R2SX033JKOHSP9,5,20,20,N,Y
RV87FG02X5M44,5,26,27,N,Y
R14KMAJLE1WAXB,5,1016,1056,N,N
R2GCJMWXQMCR9E,5,36,37,N,N
R3FCM3ME8TSU1W,5,81,83,N,N
R1BDTHO9LA3A61,1,24,29,N,N
RYDWPZCVJ5D19,2,79,80,N,Y
R25QX9ODNJI9VK,5,108,112,N,Y
R37O89LXZBR1QU,5,65,70,N,N
R1O6YWFWBTY2AV,4,28,30,N,Y
R2PW24UTF768AQ,5,22,24,N,N
RP28SBKQLIJ8B,5,38,38,N,N
R18QKAP0A1SZB6,1,34,35,N,N
RJGGLVAQWS4ZX,1,23,32,N,N
RRFPU826L8VTP,5,76,110,N,N
R34Y8S1YH03K1H,2,27,33,N,N
R226OIVXLLJKWL,1,61,73,N,N
R16FFGELOGJNWE,5,194,195,N,Y
RDP0H50CY52WA,4,38,41,N,N
RAVZOYJEN0GYV,5,185,204,N,N
R2URIEEK4GCHE1,1,34,45,N,N
R24UQ6UR93SQPP,1,63,78,N,Y
R1D4TQK0BQRNBO,5,67,72,N,N
RZBGSEXSZMZJB,5,21,22,N,Y
R11KF0TUNXKSZE,5,32,36,N,Y
R18B09502P95NX,3,32,35,N,Y
R28A1IYRKFVVC6,5,448,459,N,Y
RTSVYB95FG14M,1,27,30,N,N
R113F4QAXF8KLL,5,111,112,N,N
R1HO44FD6VYEXY,5,485,501,N,N
R2F7FDHKVMO57C,1,108,120,N,N
R2BUUJXSWPW45Z,5,20,20,N,N
R3VZQMCTQ8TC1E,1,23,30,N,Y
R2OL2J6QJ4GYO4,2,32,34,N,N
R25860NZSIG58J,5,64,70,N,N
RG2291ET4KWOE,5,197,218,N,Y
R1TGQWWD1GDIST,2,65,66,N,N
ROIJJAZI5EOF2,5,22,24,N,N
R13FLD8UZ2UGAX,5,213,215,N,N
RN9BNXJMNTRZA,2,77,80,N,N
R3UF69RXN721YG,4,413,436,N,N
RW1C3LW3L7WRO,5,23,27,N,N
R2GVCJZBB9N5BA,4,23,23,N,Y
R1368VUFV14L13,1,26,28,N,N
RBTEHJH4HWKI7,5,83,87,N,Y
R1ZI2L1XU2L66E,1,38,40,N,N
R2UURG68HV60KA,5,23,25,N,N
RET1F7SRW98LK,4,32,33,N,Y
R1IM62JAIBAF1N,2,59,64,N,Y
